"id","ident","type","name","latitude_deg","longitude_deg","continent","iso_country","iso_region","gps_code","iata_code","local_code"
35079,RU-4609,medium_airport,Shatalovo Air Base,54.34000015258789,32.47330093383789,EU,RU,RU-SMO,,,
35000,RU-5276,medium_airport,Kilpyavr Air Base,69.09670257568361,32.40829849243164,EU,RU,RU-MUR,,,
35084,RU-5376,medium_airport,Smuravyovo Air Base,58.814999,28.0133,EU,RU,RU-PSK,,,XLLG
34993,RU-5672,medium_airport,Ivanovo North Air Base,57.05830001831055,40.9817008972168,EU,RU,RU-IVA,,,
35123,RU-9545,medium_airport,Zherdevka Air Base,51.83330154418945,41.54999923706055,EU,RU,RU-TAM,,,
35123,RU-9545,medium_airport,Zherdevka Air Base,51.83330154418945,41.54999923706055,EU,RU,RU-TAM,,,
35066,RU-9937,medium_airport,Rzhev Air Base,56.2599983215332,34.40829849243164,EU,RU,RU-TVE,,,
35080,RU-9942,medium_airport,Shaykovka Air Base,54.22669982910156,34.371700286865234,EU,RU,RU-KLU,,,
41135,SD-0001,medium_airport,Wadi Seidna Air Base,15.817399978637695,32.51599884033203,AF,SD,SD-03,,,
44483,TN-0002,large_airport,Enfidha - Hammamet International Airport,36.075833,10.438611,AF,TN,TN-51,DTNH,NBE,DTNH
44492,TR-0004,medium_airport,Temelli Air Base,39.73885726928711,32.37863922119141,AS,TR,TR-06,,,
44790,TR-0026,medium_airport,Iğdır Airport,39.9766273499,43.8766479492,AS,TR,TR-76,LTCT,IGD,
44792,TR-0028,medium_airport,Keşan Airport,40.7862014771,26.606300354000002,EU,TR,TR-22,,,
324731,TR-0044,large_airport,Çukurova Airport,36.895545,35.069381,AS,TR,TR-33,,,
43013,UA-0005,medium_airport,Nizhyn Air Base,51.088535308800004,31.8709945679,EU,UA,UA-74,,,
44294,UA-0010,medium_airport,Oktyabrskoe Air Base,45.31999969482422,34.09999847412109,EU,UA,UA-43,,,
44294,UA-0010,medium_airport,Oktyabrskoe Air Base,45.31999969482422,34.09999847412109,EU,UA,UA-43,,,
44297,UA-0012,medium_airport,Kirovskoe Air Base,45.16699981689453,35.182998657226555,EU,UA,UA-43,,,
44311,UA-0020,medium_airport,Melitopol Air Base,46.880001,35.305,EU,UA,UA-23,UKDM,,
44313,UA-0022,medium_airport,Kacha Air Base,44.77999877929688,33.56999969482422,EU,UA,UA-43,,,
44313,UA-0022,medium_airport,Kacha Air Base,44.77999877929688,33.56999969482422,EU,UA,UA-43,,,
44376,UA-0028,medium_airport,Zhovtneve Air Base,45.63999938964844,28.670000076293945,EU,UA,UA-51,,,
44377,UA-0029,medium_airport,Bolshoy Tokmak Air Base,47.28499984741211,35.709999084472656,EU,UA,UA-23,,,
6444,UDSG,medium_airport,Gyumri Shirak Airport,40.7504005432,43.859298706100006,AS,AM,AM-SH,UDSG,LWN,
6451,UGKO,medium_airport,Kopitnari Airport,42.176700591999996,42.4826011658,AS,GE,GE-IM,UGKO,KUT,
6451,UGKO,medium_airport,Kopitnari Airport,42.176700591999996,42.4826011658,AS,GE,GE-IM,UGKO,KUT,
6452,UGSB,medium_airport,Batumi International Airport,41.610298156700004,41.5997009277,AS,GE,GE-AJ,UGSB,BUS,
6452,UGSB,medium_airport,Batumi International Airport,41.610298156700004,41.5997009277,AS,GE,GE-AJ,UGSB,BUS,
3092,UGSS,medium_airport,Sukhumi Dranda Airport,42.8582000732,41.128101348899996,AS,GE,GE-AB,UGSS,SUI,
44473,UHMK,medium_airport,Keperveem Airport,67.845001,166.139999,EU,RU,RU-CHU,UHMK,KPW,
6471,UKDD,medium_airport,Dnipropetrovsk International Airport,48.357200622558594,35.100601196289055,EU,UA,UA-12,UKDD,DNK,
6472,UKDE,medium_airport,Zaporizhzhia International Airport,47.86700057983398,35.31570053100586,EU,UA,UA-23,UKDE,OZH,
6473,UKDR,medium_airport,Kryvyi Rih International Airport,48.04330062866211,33.209999084472656,EU,UA,UA-12,UKDR,KWG,
6473,UKDR,medium_airport,Kryvyi Rih International Airport,48.04330062866211,33.209999084472656,EU,UA,UA-12,UKDR,KWG,
44293,UKFB,medium_airport,Belbek Airport,44.688999176,33.570999145500004,EU,UA,UA-43,UKFB,UKS,
44293,UKFB,medium_airport,Belbek Airport,44.688999176,33.570999145500004,EU,UA,UA-43,UKFB,UKS,
6474,UKFF,large_airport,Simferopol International Airport,45.05220031738281,33.975101470947266,EU,UA,UA-43,UKFF,SIP,
6474,UKFF,large_airport,Simferopol International Airport,45.05220031738281,33.975101470947266,EU,UA,UA-43,UKFF,SIP,
44291,UKFG,medium_airport,Gvardeyskoe Air Base,45.1150016784668,33.977001190185554,EU,UA,UA-43,UKFG,,
44291,UKFG,medium_airport,Gvardeyskoe Air Base,45.1150016784668,33.977001190185554,EU,UA,UA-43,UKFG,,
44296,UKFI,medium_airport,Saki Air Base,45.09299850463867,33.595001220703125,EU,UA,UA-43,UKFI,,
44296,UKFI,medium_airport,Saki Air Base,45.09299850463867,33.595001220703125,EU,UA,UA-43,UKFI,,
43680,UKFY,medium_airport,Dzhankoy Airport,45.70090103149414,34.418899536132805,EU,UA,UA-43,UKFY,,
6476,UKHH,large_airport,Kharkiv International Airport,49.92480087280274,36.290000915527344,EU,UA,UA-63,UKHH,HRK,
6477,UKKE,medium_airport,Cherkasy International Airport,49.41559982299805,31.99530029296875,EU,UA,UA-71,UKKE,CKC,
44432,UKKO,medium_airport,Ozerne Air Base,50.158298,28.7383,EU,UA,UA-18,UKKO,,
6420,UKLH,medium_airport,Khmelnytskyi Airport,49.359699,26.933399,EU,UA,UA-68,UKLH,HMJ,
6486,UKON,medium_airport,Mykolaiv International Airport,47.057899475097656,31.9197998046875,EU,UA,UA-48,UKON,NLV,
6488,ULAA,medium_airport,Talagi Airport,64.60030364990234,40.71670150756836,EU,RU,RU-ARK,ULAA,ARH,
43016,ULAK,medium_airport,Severomorsk-1 Naval Air Base,69.03166961669922,33.418331146240234,EU,RU,RU-MUR,ULAK,,
43016,ULAK,medium_airport,Severomorsk-1 Naval Air Base,69.03166961669922,33.418331146240234,EU,RU,RU-MUR,ULAK,,
6490,ULMM,medium_airport,Murmansk Airport,68.78170013427734,32.75080108642578,EU,RU,RU-MUR,ULMM,MMK,
6491,ULOO,medium_airport,Pskov Airport,57.78390121459961,28.39559936523437,EU,RU,RU-PSK,ULOO,PKV,
6492,ULPB,medium_airport,Petrozavodsk Airport,61.88520050048828,34.15470123291016,EU,RU,RU-KR,ULPB,PES,
6492,ULPB,medium_airport,Petrozavodsk Airport,61.88520050048828,34.15470123291016,EU,RU,RU-KR,ULPB,PES,
43334,ULPP,medium_airport,Peski Airport,61.83194351196289,34.29555511474609,EU,RU,RU-KR,ULPP,,
6501,UMMS,large_airport,Minsk National Airport,53.882499694824,28.030700683594,EU,BY,BY-MI,UMMS,MSQ,
6514,URMM,medium_airport,Mineralnyye Vody Airport,44.22510147094727,43.08190155029297,EU,RU,RU-STA,URMM,MRV,
6514,URMM,medium_airport,Mineralnyye Vody Airport,44.22510147094727,43.08190155029297,EU,RU,RU-STA,URMM,MRV,
6515,URMN,medium_airport,Nalchik Airport,43.512901306152344,43.63660049438477,EU,RU,RU-KB,URMN,NAL,
6517,URMT,medium_airport,Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453,EU,RU,RU-STA,URMT,STW,
6517,URMT,medium_airport,Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453,EU,RU,RU-STA,URMT,STW,
6521,URWI,medium_airport,Elista Airport,46.3739013671875,44.33089828491211,EU,RU,RU-KL,URWI,ESL,
6522,URWW,medium_airport,Volgograd International Airport,48.78250122070313,44.34550094604492,EU,RU,RU-VGG,URWW,VOG,
31761,UUBA,medium_airport,Kostroma Sokerkino Airport,57.7969017029,41.0194015503,EU,RU,RU-KOS,UUBA,KMW,
42934,UUBC,medium_airport,Grabtsevo Airport,54.5499992371,36.3666687012,EU,RU,RU-KLU,UUBC,KLF,
31690,UUBI,medium_airport,Ivanovo South Airport,56.93939971923828,40.94079971313477,EU,RU,RU-IVA,UUBI,IWA,
26393,UUBP,medium_airport,Bryansk Airport,53.214199,34.176399,EU,RU,RU-BRY,UUBP,BZK,
26397,UUEM,medium_airport,Migalovo Air Base,56.82469940185547,35.7577018737793,EU,RU,RU-TVE,UUEM,KLD,
26399,UUOK,medium_airport,Kursk East Airport,51.7505989074707,36.29560089111328,EU,RU,RU-KRS,UUOK,URS,
32091,UUOR,medium_airport,Oryol Yuzhny Airport,52.934700012200004,36.002201080300004,EU,RU,RU-ORL,UUOR,OEL,
32427,UUOT,medium_airport,Donskoye Airport,52.806098937988004,41.482799530029,EU,RU,RU-TAM,UUOT,TBW,
32427,UUOT,medium_airport,Donskoye Airport,52.806098937988004,41.482799530029,EU,RU,RU-TAM,UUOT,TBW,
26403,UWGG,medium_airport,Nizhny Novgorod Strigino International Airport,56.23009872436499,43.784000396729,EU,RU,RU-NIZ,UWGG,GOJ,
43018,XLMV,medium_airport,Severomorsk-3 Naval Air Base,68.86666899999999,33.716667,EU,RU,RU-MUR,,,XLMV
43018,XLMV,medium_airport,Severomorsk-3 Naval Air Base,68.86666899999999,33.716667,EU,RU,RU-MUR,,,XLMV
44992,XUBS,medium_airport,Smolensk North Airport,54.824,32.025,EU,RU,RU-SMO,,LNX,XUBS
35064,XWPR,medium_airport,Rtishchevo Air Base,52.297317,43.7241,EU,RU,RU-SAR,,,XWPR
44936,Z19O,medium_airport,Wujah Al Hajar Air Base,34.281226000000004,35.680096,AS,LB,LB-AS,,,Z19O
